t_s,V_m_V,x,R_obj_ohm,R_theo_ohm,diff_rel
2.562760,0.000000,0.942192,38325.9197,38325.9197,0.000e+00
2.564340,0.000000,0.940783,39016.1162,39016.1162,0.000e+00
2.565920,0.000000,0.939377,39705.2231,39705.2231,0.000e+00
2.567500,0.000000,0.937973,40393.2421,40393.2421,0.000e+00
2.569080,0.000000,0.936571,41080.1748,41080.1748,0.000e+00
2.570660,0.000000,0.935171,41766.0230,41766.0230,0.000e+00
2.572240,0.000000,0.933774,42450.7884,42450.7884,0.000e+00
2.573820,0.000000,0.932379,43134.4728,43134.4728,0.000e+00
2.575400,0.000000,0.930986,43817.0777,43817.0777,0.000e+00
2.576980,0.000000,0.929595,44498.6050,44498.6050,0.000e+00
2.578560,0.000000,0.928206,45179.0563,45179.0563,0.000e+00
2.580140,0.000000,0.926820,45858.4334,45858.4334,0.000e+00
2.581720,0.000000,0.925435,46536.7378,46536.7378,0.000e+00
2.583300,0.000000,0.924053,47213.9714,47213.9714,0.000e+00
2.584880,0.000000,0.922673,47890.1358,47890.1358,0.000e+00
2.586460,0.000000,0.921295,48565.2326,48565.2326,0.000e+00
2.588040,0.000000,0.919920,49239.2637,49239.2637,0.000e+00
2.589620,0.000000,0.918546,49912.2306,49912.2306,0.000e+00
2.591200,0.000000,0.917175,50584.1350,50584.1350,0.000e+00
2.592780,0.000000,0.915806,51254.9787,51254.9787,0.000e+00
2.594360,0.000000,0.914439,51924.7633,51924.7633,0.000e+00
2.595940,0.000000,0.913075,52593.4904,52593.4904,0.000e+00
2.597520,0.000000,0.911712,53261.1618,53261.1618,0.000e+00
2.599100,0.000000,0.910351,53927.7790,53927.7790,0.000e+00
2.600680,0.000000,0.908993,54593.3439,54593.3439,0.000e+00
2.602260,0.000000,0.907637,55257.8579,55257.8579,0.000e+00
2.603840,0.000000,0.906283,55921.3229,55921.3229,0.000e+00
2.605420,0.000000,0.904931,56583.7404,56583.7404,0.000e+00
2.607000,0.000000,0.903581,57245.1120,57245.1120,0.000e+00
2.608580,0.000000,0.902234,57905.4396,57905.4396,0.000e+00
2.610160,0.000000,0.900888,58564.7246,58564.7246,0.000e+00
2.611740,0.000000,0.899545,59222.9688,59222.9688,0.000e+00
2.613320,0.000000,0.898204,59880.1737,59880.1737,0.000e+00
2.614900,0.000000,0.896865,60536.3411,60536.3411,0.000e+00
2.616480,0.000000,0.895528,61191.4725,61191.4725,0.000e+00
2.618060,0.000000,0.894193,61845.5697,61845.5697,0.000e+00
2.619640,0.000000,0.892860,62498.6341,62498.6341,0.000e+00
2.621220,0.000000,0.891529,63150.6676,63150.6676,0.000e+00
2.622800,0.000000,0.890201,63801.6716,63801.6716,0.000e+00
2.624380,0.000000,0.888874,64451.6479,64451.6479,0.000e+00
2.625960,0.000000,0.887550,65100.5979,65100.5979,0.000e+00
2.627540,0.000000,0.886228,65748.5235,65748.5235,0.000e+00
2.629120,0.000000,0.884907,66395.4261,66395.4261,0.000e+00
2.630700,0.000000,0.883589,67041.3074,67041.3074,0.000e+00
2.632280,0.000000,0.882273,67686.1690,67686.1690,0.000e+00
2.633860,0.000000,0.880959,68330.0125,68330.0125,0.000e+00
2.635440,0.000000,0.879647,68972.8396,68972.8396,0.000e+00
2.637020,0.000000,0.878337,69614.6517,69614.6517,0.000e+00
2.638600,0.000000,0.877030,70255.4506,70255.4506,0.000e+00
2.640180,0.000000,0.875724,70895.2378,70895.2378,0.000e+00
2.641760,0.000000,0.874420,71534.0150,71534.0150,0.000e+00
2.643340,0.000000,0.873119,72171.7837,72171.7837,0.000e+00
2.644920,0.000000,0.871819,72808.5454,72808.5454,0.000e+00
2.646500,0.000000,0.870522,73444.3019,73444.3019,0.000e+00
2.648080,0.000000,0.869226,74079.0547,74079.0547,0.000e+00
2.649660,0.000000,0.867933,74712.8053,74712.8053,0.000e+00
2.651240,0.000000,0.866642,75345.5554,75345.5554,0.000e+00
2.652820,0.000000,0.865352,75977.3065,75977.3065,0.000e+00
2.654400,0.000000,0.864065,76608.0603,76608.0603,0.000e+00
2.655980,0.000000,0.862780,77237.8182,77237.8182,0.000e+00
2.657560,0.000000,0.861497,77866.5819,77866.5819,0.000e+00
2.659140,0.000000,0.860216,78494.3529,78494.3529,0.000e+00
2.660720,0.000000,0.858936,79121.1328,79121.1328,0.000e+00
2.662300,0.000000,0.857659,79746.9231,79746.9231,0.000e+00
2.663880,0.000000,0.856384,80371.7255,80371.7255,0.000e+00
2.665460,0.000000,0.855111,80995.5415,80995.5415,0.000e+00
2.667040,0.000000,0.853840,81618.3726,81618.3726,0.000e+00
2.668620,0.000000,0.852571,82240.2204,82240.2204,0.000e+00
2.670200,0.000000,0.851304,82861.0864,82861.0864,0.000e+00
2.671780,0.000000,0.850039,83480.9723,83480.9723,0.000e+00
2.673360,0.000000,0.848776,84099.8795,84099.8795,0.000e+00
2.674940,0.000000,0.847515,84717.8096,84717.8096,0.000e+00
2.676520,0.000000,0.846256,85334.7641,85334.7641,0.000e+00
2.678100,0.000000,0.844998,85950.7445,85950.7445,0.000e+00
2.679680,0.000000,0.843743,86565.7525,86565.7525,0.000e+00
2.681260,0.000000,0.842490,87179.7896,87179.7896,0.000e+00
2.682840,0.000000,0.841239,87792.8572,87792.8572,0.000e+00
2.684420,0.000000,0.839990,88404.9569,88404.9569,0.000e+00
2.686000,0.000000,0.838743,89016.0903,89016.0903,0.000e+00
2.687580,0.000000,0.837497,89626.2588,89626.2588,0.000e+00
2.689160,0.000000,0.836254,90235.4640,90235.4640,0.000e+00
2.690740,0.000000,0.835013,90843.7074,90843.7074,0.000e+00
2.692320,0.000000,0.833773,91450.9905,91450.9905,0.000e+00
2.693900,0.000000,0.832536,92057.3149,92057.3149,0.000e+00
2.695480,0.000000,0.831301,92662.6820,92662.6820,0.000e+00
2.697060,0.000000,0.830067,93267.0934,93267.0934,0.000e+00
2.698640,0.000000,0.828836,93870.5506,93870.5506,0.000e+00
2.700220,0.000000,0.827606,94473.0550,94473.0550,0.000e+00
2.701800,0.000000,0.826378,95074.6083,95074.6083,0.000e+00
2.703380,0.000000,0.825153,95675.2118,95675.2118,0.000e+00
2.704960,0.000000,0.823929,96274.8671,96274.8671,0.000e+00
2.706540,0.000000,0.822707,96873.5757,96873.5757,0.000e+00
2.708120,0.000000,0.821487,97471.3391,97471.3391,0.000e+00
2.709700,0.000000,0.820269,98068.1587,98068.1587,0.000e+00
2.711280,0.000000,0.819053,98664.0361,98664.0361,0.000e+00
2.712860,0.000000,0.817839,99258.9728,99258.9728,0.000e+00
2.714440,0.000000,0.816627,99852.9702,99852.9702,0.000e+00
2.716020,0.000000,0.815416,100446.0297,100446.0297,0.000e+00
2.717600,0.000000,0.814208,101038.1530,101038.1530,0.000e+00
2.719180,0.000000,0.813001,101629.3415,101629.3415,0.000e+00
2.720760,0.000000,0.811797,102219.5966,102219.5966,0.000e+00
2.722340,0.000000,0.810594,102808.9199,102808.9199,0.000e+00
2.723920,0.000000,0.809393,103397.3127,103397.3127,0.000e+00
2.725500,0.000000,0.808194,103984.7766,103984.7766,0.000e+00
2.727080,0.000000,0.806997,104571.3130,104571.3130,0.000e+00
2.728660,0.000000,0.805802,105156.9235,105156.9235,0.000e+00
2.730240,0.000000,0.804609,105741.6094,105741.6094,0.000e+00
2.731820,0.000000,0.803418,106325.3722,106325.3722,0.000e+00
2.733400,0.000000,0.802228,106908.2133,106908.2133,0.000e+00
2.734980,0.000000,0.801041,107490.1343,107490.1343,0.000e+00
2.736560,0.000000,0.799855,108071.1366,108071.1366,0.000e+00
2.738140,0.000000,0.798671,108651.2216,108651.2216,0.000e+00
2.739720,0.000000,0.797489,109230.3908,109230.3908,0.000e+00
2.741300,0.000000,0.796309,109808.6457,109808.6457,0.000e+00
2.742880,0.000000,0.795131,110385.9875,110385.9875,0.000e+00
2.744460,0.000000,0.793954,110962.4180,110962.4180,0.000e+00
2.746040,0.000000,0.792780,111537.9383,111537.9383,0.000e+00
2.747620,0.000000,0.791607,112112.5500,112112.5500,0.000e+00
2.749200,0.000000,0.790436,112686.2546,112686.2546,0.000e+00
2.750780,0.000000,0.789267,113259.0534,113259.0534,0.000e+00
2.752360,0.000000,0.788100,113830.9479,113830.9479,0.000e+00
2.753940,0.000000,0.786935,114401.9395,114401.9395,0.000e+00
2.755520,0.000000,0.785771,114972.0297,114972.0297,0.000e+00
2.757100,0.000000,0.784610,115541.2198,115541.2198,0.000e+00
2.758680,0.000000,0.783450,116109.5113,116109.5113,0.000e+00
2.760260,0.000000,0.782292,116676.9056,116676.9056,0.000e+00
2.761840,0.000000,0.781136,117243.4041,117243.4041,0.000e+00
2.763420,0.000000,0.779982,117809.0082,117809.0082,0.000e+00
2.765000,0.000000,0.778829,118373.7194,118373.7194,0.000e+00
2.766580,0.000000,0.777678,118937.5390,118937.5390,0.000e+00
2.768160,0.000000,0.776530,119500.4685,119500.4685,0.000e+00
2.769740,0.000000,0.775383,120062.5092,120062.5092,0.000e+00
2.771320,0.000000,0.774237,120623.6627,120623.6627,0.000e+00
2.772900,0.000000,0.773094,121183.9301,121183.9301,0.000e+00
2.774480,0.000000,0.771952,121743.3131,121743.3131,0.000e+00
2.776060,0.000000,0.770813,122301.8129,122301.8129,0.000e+00
2.777640,0.000000,0.769675,122859.4310,122859.4310,0.000e+00
2.779220,0.000000,0.768538,123416.1687,123416.1687,0.000e+00
2.780800,0.000000,0.767404,123972.0275,123972.0275,0.000e+00
2.782380,0.000000,0.766271,124527.0087,124527.0087,0.000e+00
2.783960,0.000000,0.765141,125081.1137,125081.1137,0.000e+00
2.785540,0.000000,0.764012,125634.3439,125634.3439,0.000e+00
2.787120,0.000000,0.762884,126186.7007,126186.7007,0.000e+00
2.788700,0.000000,0.761759,126738.1854,126738.1854,0.000e+00
2.790280,0.000000,0.760635,127288.7995,127288.7995,0.000e+00
2.791860,0.000000,0.759513,127838.5443,127838.5443,0.000e+00
2.793440,0.000000,0.758393,128387.4211,128387.4211,0.000e+00
2.795020,0.000000,0.757275,128935.4315,128935.4315,0.000e+00
2.796600,0.000000,0.756158,129482.5766,129482.5766,0.000e+00
2.798180,0.000000,0.755043,130028.8579,130028.8579,0.000e+00
2.799760,0.000000,0.753930,130574.2768,130574.2768,0.000e+00
2.801340,0.000000,0.752819,131118.8345,131118.8345,0.000e+00
2.802920,0.000000,0.751709,131662.5326,131662.5326,0.000e+00
2.804500,0.000000,0.750601,132205.3723,132205.3723,0.000e+00
2.806080,0.000000,0.749495,132747.3549,132747.3549,0.000e+00
2.807660,0.000000,0.748391,133288.4819,133288.4819,0.000e+00
2.809240,0.000000,0.747288,133828.7546,133828.7546,0.000e+00
2.810820,0.000000,0.746187,134368.1743,134368.1743,0.000e+00
2.812400,0.000000,0.745088,134906.7424,134906.7424,0.000e+00
2.813980,0.000000,0.743991,135444.4602,135444.4602,0.000e+00
2.815560,0.000000,0.742895,135981.3291,135981.3291,0.000e+00
2.817140,0.000000,0.741801,136517.3504,136517.3504,0.000e+00
2.818720,0.000000,0.740709,137052.5254,137052.5254,0.000e+00
2.820300,0.000000,0.739619,137586.8555,137586.8555,0.000e+00
2.821880,0.000000,0.738530,138120.3421,138120.3421,0.000e+00
2.823460,0.000000,0.737443,138652.9863,138652.9863,0.000e+00
2.825040,0.000000,0.736358,139184.7897,139184.7897,0.000e+00
2.826620,0.000000,0.735274,139715.7535,139715.7535,0.000e+00
2.828200,0.000000,0.734192,140245.8790,140245.8790,0.000e+00
2.829780,0.000000,0.733112,140775.1675,140775.1675,0.000e+00
2.831360,0.000000,0.732033,141303.6205,141303.6205,0.000e+00
2.832940,0.000000,0.730957,141831.2391,141831.2391,0.000e+00
2.834520,0.000000,0.729882,142358.0247,142358.0247,0.000e+00
2.836100,0.000000,0.728808,142883.9787,142883.9787,0.000e+00
2.837680,0.000000,0.727737,143409.1023,143409.1023,0.000e+00
2.839260,0.000000,0.726667,143933.3969,143933.3969,0.000e+00
2.840840,0.000000,0.725598,144456.8637,144456.8637,0.000e+00
2.842420,0.000000,0.724532,144979.5041,144979.5041,0.000e+00
2.844000,0.000000,0.723467,145501.3193,145501.3193,0.000e+00
2.845580,0.000000,0.722403,146022.3108,146022.3108,0.000e+00
2.847160,0.000000,0.721342,146542.4797,146542.4797,0.000e+00
2.848740,0.000000,0.720282,147061.8274,147061.8274,0.000e+00
2.850320,0.000000,0.719224,147580.3551,147580.3551,0.000e+00
2.851900,0.000000,0.718167,148098.0642,148098.0642,0.000e+00
2.853480,0.000000,0.717112,148614.9560,148614.9560,0.000e+00
2.855060,0.000000,0.716059,149131.0317,149131.0317,0.000e+00
2.856640,0.000000,0.715008,149646.2927,149646.2927,0.000e+00
2.858220,0.000000,0.713958,150160.7402,150160.7402,0.000e+00
2.859800,0.000000,0.712909,150674.3755,150674.3755,0.000e+00
2.861380,0.000000,0.711863,151187.1998,151187.1998,0.000e+00
2.862960,0.000000,0.710818,151699.2146,151699.2146,0.000e+00
2.864540,0.000000,0.709775,152210.4210,152210.4210,0.000e+00
2.866120,0.000000,0.708733,152720.8203,152720.8203,0.000e+00
2.867700,0.000000,0.707693,153230.4138,153230.4138,0.000e+00
2.869280,0.000000,0.706655,153739.2028,153739.2028,0.000e+00
2.870860,0.000000,0.705618,154247.1885,154247.1885,0.000e+00
2.872440,0.000000,0.704583,154754.3723,154754.3723,0.000e+00
2.874020,0.000000,0.703549,155260.7553,155260.7553,0.000e+00
2.875600,0.000000,0.702518,155766.3388,155766.3388,0.000e+00
2.877180,0.000000,0.701488,156271.1242,156271.1242,0.000e+00
2.878760,0.000000,0.700459,156775.1126,156775.1126,0.000e+00
2.880340,0.000000,0.699432,157278.3053,157278.3053,0.000e+00
2.881920,0.000000,0.698407,157780.7036,157780.7036,0.000e+00
2.883500,0.000000,0.697383,158282.3087,158282.3087,0.000e+00
2.885080,0.000000,0.696361,158783.1219,158783.1219,0.000e+00
2.886660,0.000000,0.695341,159283.1445,159283.1445,0.000e+00
2.888240,0.000000,0.694322,159782.3776,159782.3776,0.000e+00
2.889820,0.000000,0.693304,160280.8226,160280.8226,0.000e+00
2.891400,0.000000,0.692289,160778.4806,160778.4806,0.000e+00
2.892980,0.000000,0.691275,161275.3529,161275.3529,0.000e+00
2.894560,0.000000,0.690262,161771.4408,161771.4408,0.000e+00
2.896140,0.000000,0.689252,162266.7455,162266.7455,0.000e+00
2.897720,0.000000,0.688242,162761.2682,162761.2682,0.000e+00
2.899300,0.000000,0.687235,163255.0102,163255.0102,0.000e+00
2.900880,0.000000,0.686229,163747.9727,163747.9727,0.000e+00
2.902460,0.000000,0.685224,164240.1568,164240.1568,0.000e+00
2.904040,0.000000,0.684221,164731.5640,164731.5640,0.000e+00
2.905620,0.000000,0.683220,165222.1953,165222.1953,0.000e+00
2.907200,0.000000,0.682220,165712.0521,165712.0521,0.000e+00
2.908780,0.000000,0.681222,166201.1354,166201.1354,0.000e+00
2.910360,0.000000,0.680226,166689.4467,166689.4467,0.000e+00
2.911940,0.000000,0.679231,167176.9870,167176.9870,0.000e+00
2.913520,0.000000,0.678237,167663.7575,167663.7575,0.000e+00
2.915100,0.000000,0.677245,168149.7596,168149.7596,0.000e+00
2.916680,0.000000,0.676255,168634.9944,168634.9944,0.000e+00
2.918260,0.000000,0.675266,169119.4631,169119.4631,0.000e+00
2.919840,0.000000,0.674279,169603.1670,169603.1670,0.000e+00
2.921420,0.000000,0.673294,170086.1072,170086.1072,0.000e+00
2.923000,0.000000,0.672310,170568.2849,170568.2849,0.000e+00
2.924580,0.000000,0.671327,171049.7015,171049.7015,0.000e+00
2.926160,0.000000,0.670346,171530.3579,171530.3579,0.000e+00
2.927740,0.000000,0.669367,172010.2555,172010.2555,0.000e+00
2.929320,0.000000,0.668389,172489.3955,172489.3955,0.000e+00
2.930900,0.000000,0.667413,172967.7790,172967.7790,0.000e+00
2.932480,0.000000,0.666438,173445.4073,173445.4073,0.000e+00
2.934060,0.000000,0.665465,173922.2815,173922.2815,0.000e+00
2.935640,0.000000,0.664493,174398.4028,174398.4028,0.000e+00
2.937220,0.000000,0.663523,174873.7724,174873.7724,0.000e+00
2.938800,0.000000,0.662554,175348.3916,175348.3916,0.000e+00
2.940380,0.000000,0.661587,175822.2614,175822.2614,0.000e+00
2.941960,0.000000,0.660622,176295.3831,176295.3831,0.000e+00
2.943540,0.000000,0.659658,176767.7578,176767.7578,0.000e+00
2.945120,0.000000,0.658695,177239.3868,177239.3868,0.000e+00
2.946700,0.000000,0.657734,177710.2712,177710.2712,0.000e+00
2.948280,0.000000,0.656775,178180.4121,178180.4121,0.000e+00
2.949860,0.000000,0.655817,178649.8109,178649.8109,0.000e+00
2.951440,0.000000,0.654860,179118.4685,179118.4685,0.000e+00
2.953020,0.000000,0.653905,179586.3863,179586.3863,0.000e+00
2.954600,0.000000,0.652952,180053.5653,180053.5653,0.000e+00
2.956180,0.000000,0.652000,180520.0067,180520.0067,0.000e+00
2.957760,0.000000,0.651050,180985.7118,180985.7118,0.000e+00
2.959340,0.000000,0.650101,181450.6816,181450.6816,0.000e+00
2.960920,0.000000,0.649153,181914.9173,181914.9173,0.000e+00
2.962500,0.000000,0.648207,182378.4201,182378.4201,0.000e+00
2.964080,0.000000,0.647263,182841.1911,182841.1911,0.000e+00
2.965660,0.000000,0.646320,183303.2316,183303.2316,0.000e+00
2.967240,0.000000,0.645378,183764.5425,183764.5425,0.000e+00
2.968820,0.000000,0.644439,184225.1252,184225.1252,0.000e+00
2.970400,0.000000,0.643500,184684.9807,184684.9807,0.000e+00
2.971980,0.000000,0.642563,185144.1102,185144.1102,0.000e+00
2.973560,0.000000,0.641628,185602.5149,185602.5149,0.000e+00
2.975140,0.000000,0.640693,186060.1958,186060.1958,0.000e+00
2.976720,0.000000,0.639761,186517.1542,186517.1542,0.000e+00
2.978300,0.000000,0.638830,186973.3911,186973.3911,0.000e+00
2.979880,0.000000,0.637900,187428.9078,187428.9078,0.000e+00
2.981460,0.000000,0.636972,187883.7053,187883.7053,0.000e+00
2.983040,0.000000,0.636045,188337.7847,188337.7847,0.000e+00
2.984620,0.000000,0.635120,188791.1473,188791.1473,0.000e+00
2.986200,0.000000,0.634196,189243.7942,189243.7942,0.000e+00
2.987780,0.000000,0.633274,189695.7264,189695.7264,0.000e+00
2.989360,0.000000,0.632353,190146.9451,190146.9451,0.000e+00
2.990940,0.000000,0.631434,190597.4514,190597.4514,0.000e+00
2.992520,0.000000,0.630516,191047.2465,191047.2465,0.000e+00
2.994100,0.000000,0.629599,191496.3315,191496.3315,0.000e+00
2.995680,0.000000,0.628684,191944.7074,191944.7074,0.000e+00
2.997260,0.000000,0.627771,192392.3755,192392.3755,0.000e+00
2.998840,0.000000,0.626858,192839.3368,192839.3368,0.000e+00
3.000420,0.000000,0.625948,193285.5925,193285.5925,0.000e+00
3.002000,0.000000,0.625038,193731.1437,193731.1437,0.000e+00
3.003580,0.000000,0.624131,194175.9914,194175.9914,0.000e+00
3.005160,0.000000,0.623224,194620.1368,194620.1368,0.000e+00
3.006740,0.000000,0.622319,195063.5810,195063.5810,0.000e+00
3.008320,0.000000,0.621416,195506.3251,195506.3251,0.000e+00
3.009900,0.000000,0.620514,195948.3702,195948.3702,0.000e+00
3.011480,0.000000,0.619613,196389.7175,196389.7175,0.000e+00
3.013060,0.000000,0.618714,196830.3679,196830.3679,0.000e+00
3.014640,0.000000,0.617816,197270.3227,197270.3227,0.000e+00
3.016220,0.000000,0.616919,197709.5828,197709.5828,0.000e+00
3.017800,0.000000,0.616024,198148.1495,198148.1495,0.000e+00
3.019380,0.000000,0.615131,198586.0238,198586.0238,0.000e+00
3.020960,0.000000,0.614238,199023.2068,199023.2068,0.000e+00
3.022540,0.000000,0.613348,199459.6996,199459.6996,0.000e+00
3.024120,0.000000,0.612458,199895.5032,199895.5032,0.000e+00
3.025700,0.000000,0.611570,200330.6189,200330.6189,0.000e+00
3.027280,0.000000,0.610684,200765.0475,200765.0475,0.000e+00
3.028860,0.000000,0.609798,201198.7904,201198.7904,0.000e+00
3.030440,0.000000,0.608915,201631.8484,201631.8484,0.000e+00
3.032020,0.000000,0.608032,202064.2227,202064.2227,0.000e+00
3.033600,0.000000,0.607151,202495.9145,202495.9145,0.000e+00
3.035180,0.000000,0.606272,202926.9246,202926.9246,0.000e+00
3.036760,0.000000,0.605393,203357.2543,203357.2543,0.000e+00
3.038340,0.000000,0.604517,203786.9047,203786.9047,0.000e+00
3.039920,0.000000,0.603641,204215.8767,204215.8767,0.000e+00
3.041500,0.000000,0.602767,204644.1714,204644.1714,0.000e+00
3.043080,0.000000,0.601894,205071.7900,205071.7900,0.000e+00
3.044660,0.000000,0.601023,205498.7335,205498.7335,0.000e+00
3.046240,0.000000,0.600153,205925.0029,205925.0029,0.000e+00
3.047820,0.000000,0.599284,206350.5993,206350.5993,0.000e+00
3.049400,0.000000,0.598417,206775.5239,206775.5239,0.000e+00
3.050980,0.000000,0.597551,207199.7775,207199.7775,0.000e+00
3.052560,0.000000,0.596687,207623.3614,207623.3614,0.000e+00
3.054140,0.000000,0.595824,208046.2765,208046.2765,0.000e+00
3.055720,0.000000,0.594962,208468.5240,208468.5240,0.000e+00
3.057300,0.000000,0.594102,208890.1048,208890.1048,0.000e+00
3.058880,0.000000,0.593243,209311.0200,209311.0200,0.000e+00
3.060460,0.000000,0.592385,209731.2707,209731.2707,0.000e+00
3.062040,0.000000,0.591529,210150.8579,210150.8579,0.000e+00
3.063620,0.000000,0.590674,210569.7827,210569.7827,0.000e+00
3.065200,0.000000,0.589820,210988.0461,210988.0461,0.000e+00
3.066780,0.000000,0.588968,211405.6492,211405.6492,0.000e+00
3.068360,0.000000,0.588117,211822.5930,211822.5930,0.000e+00
3.069940,0.000000,0.587268,212238.8785,212238.8785,0.000e+00
3.071520,0.000000,0.586419,212654.5068,212654.5068,0.000e+00
3.073100,0.000000,0.585572,213069.4789,213069.4789,0.000e+00
3.074680,0.000000,0.584727,213483.7959,213483.7959,0.000e+00
3.076260,0.000000,0.583883,213897.4587,213897.4587,0.000e+00
3.077840,0.000000,0.583040,214310.4685,214310.4685,0.000e+00
3.079420,0.000000,0.582198,214722.8263,214722.8263,0.000e+00
3.081000,0.000000,0.581358,215134.5330,215134.5330,0.000e+00
3.082580,0.000000,0.580519,215545.5897,215545.5897,0.000e+00
3.084160,0.000000,0.579682,215955.9975,215955.9975,0.000e+00
3.085740,0.000000,0.578845,216365.7573,216365.7573,0.000e+00
3.087320,0.000000,0.578010,216774.8702,216774.8702,0.000e+00
3.088900,0.000000,0.577177,217183.3372,217183.3372,0.000e+00
3.090480,0.000000,0.576345,217591.1594,217591.1594,0.000e+00
3.092060,0.000000,0.575514,217998.3376,217998.3376,0.000e+00
3.093640,0.000000,0.574684,218404.8731,218404.8731,0.000e+00
3.095220,0.000000,0.573856,218810.7667,218810.7667,0.000e+00
3.096800,0.000000,0.573029,219216.0195,219216.0195,0.000e+00
3.098380,0.000000,0.572203,219620.6325,219620.6325,0.000e+00
3.099960,0.000000,0.571378,220024.6067,220024.6067,0.000e+00
3.101540,0.000000,0.570555,220427.9432,220427.9432,0.000e+00
3.103120,0.000000,0.569733,220830.6428,220830.6428,0.000e+00
3.104700,0.000000,0.568913,221232.7067,221232.7067,0.000e+00
3.106280,0.000000,0.568094,221634.1358,221634.1358,0.000e+00
